Time, Roll1,Pitch1,Yaw1,Acc1x,Acc1y,Acc1z,Gyro1x,Gyro1y,Gyro1z,Q1w,Q1x,Q1y,Q1z, Roll2,Pitch2,Yaw2,Acc2x,Acc2y,Acc2z,Gyro2x,Gyro2y,Gyro2z,Q2w,Q2x,Q2y,Q2z, Roll3,Pitch3,Yaw3,Acc3x,Acc3y,Acc3z,Gyro3x,Gyro3y,Gyro3z,Q3w,Q3x,Q3y,Q3z
100400052,-4.0,-13.0,40.0,-1354.0,-454.0,9822.0,83,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6664.0,642.0,6142.0,97,37,-48,-269,370,-154,-874,19.0,123.0,87.0,8092.0,1676.0,2296.0,33,32,-29,530,-359,-486,-593
100420040,-4.0,-13.0,40.0,-1359.0,-454.0,9820.0,84,60,-50,918,5,71,-388,7.0,-82.0,-94.0,-6656.0,638.0,6141.0,97,38,-47,-269,370,-154,-874,19.0,123.0,87.0,8096.0,1680.0,2287.0,33,32,-28,530,-359,-486,-593
100429052,-4.0,-13.0,40.0,-1361.0,-453.0,9820.0,83,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6660.0,641.0,6138.0,97,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8094.0,1680.0,2287.0,34,32,-28,530,-359,-486,-593
100451496,-4.0,-13.0,40.0,-1355.0,-450.0,9826.0,83,59,-51,918,5,71,-388,7.0,-82.0,-94.0,-6670.0,643.0,6145.0,96,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8096.0,1680.0,2290.0,34,32,-29,530,-359,-486,-593
100460496,-4.0,-13.0,40.0,-1356.0,-450.0,9824.0,82,59,-49,918,5,71,-388,7.0,-82.0,-94.0,-6665.0,642.0,6151.0,98,37,-48,-269,370,-154,-874,19.0,123.0,87.0,8096.0,1682.0,2297.0,34,31,-29,530,-359,-486,-593
100480492,-4.0,-13.0,40.0,-1357.0,-459.0,9831.0,82,60,-50,918,5,71,-388,7.0,-82.0,-94.0,-6660.0,638.0,6143.0,97,39,-48,-269,370,-154,-874,19.0,123.0,87.0,8096.0,1675.0,2296.0,34,33,-28,530,-359,-486,-593
100489512,-4.0,-13.0,40.0,-1353.0,-462.0,9836.0,83,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6658.0,639.0,6138.0,97,38,-47,-269,370,-154,-874,19.0,123.0,87.0,8095.0,1673.0,2298.0,34,31,-29,530,-359,-486,-593
100509516,-4.0,-13.0,40.0,-1352.0,-455.0,9827.0,83,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6655.0,640.0,6138.0,97,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8094.0,1672.0,2300.0,34,32,-28,530,-359,-486,-593
100520944,-4.0,-13.0,40.0,-1352.0,-455.0,9831.0,82,60,-50,918,5,71,-388,7.0,-82.0,-94.0,-6654.0,642.0,6145.0,97,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8095.0,1673.0,2299.0,34,32,-28,530,-359,-486,-593
100540968,-4.0,-13.0,40.0,-1348.0,-448.0,9842.0,82,60,-50,918,5,71,-388,7.0,-82.0,-94.0,-6654.0,639.0,6147.0,98,37,-48,-269,370,-154,-874,19.0,123.0,87.0,8094.0,1672.0,2294.0,33,31,-28,530,-360,-486,-593
100549972,-4.0,-13.0,40.0,-1349.0,-447.0,9838.0,82,60,-50,918,5,71,-388,7.0,-82.0,-94.0,-6652.0,640.0,6157.0,98,37,-48,-269,370,-154,-874,19.0,123.0,87.0,8094.0,1676.0,2290.0,33,31,-29,530,-360,-486,-593
100569988,-4.0,-13.0,40.0,-1354.0,-450.0,9844.0,82,60,-50,918,5,71,-388,7.0,-82.0,-94.0,-6650.0,645.0,6161.0,97,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8094.0,1677.0,2282.0,34,32,-29,530,-360,-486,-593
100581424,-4.0,-13.0,40.0,-1355.0,-453.0,9840.0,83,60,-49,918,5,71,-388,7.0,-82.0,-94.0,-6649.0,646.0,6156.0,97,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8094.0,1676.0,2283.0,34,33,-28,530,-360,-486,-593
100601420,-4.0,-13.0,40.0,-1352.0,-456.0,9835.0,82,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6653.0,645.0,6152.0,97,39,-47,-269,370,-154,-874,19.0,123.0,87.0,8096.0,1673.0,2290.0,34,32,-29,530,-360,-486,-593
100610436,-4.0,-13.0,40.0,-1355.0,-456.0,9830.0,83,58,-50,918,5,71,-388,7.0,-82.0,-94.0,-6654.0,642.0,6155.0,97,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8098.0,1671.0,2295.0,33,31,-29,530,-360,-486,-593
100630456,-4.0,-13.0,40.0,-1357.0,-454.0,9836.0,83,58,-50,918,5,71,-388,7.0,-82.0,-94.0,-6662.0,643.0,6148.0,97,37,-48,-269,370,-154,-874,19.0,123.0,87.0,8097.0,1670.0,2306.0,34,32,-29,530,-360,-486,-593
100639460,-4.0,-13.0,40.0,-1358.0,-457.0,9838.0,82,59,-51,918,5,71,-388,7.0,-82.0,-94.0,-6656.0,643.0,6147.0,96,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8092.0,1673.0,2307.0,33,32,-28,530,-360,-486,-593
100659480,-4.0,-13.0,40.0,-1358.0,-458.0,9834.0,82,59,-49,918,5,71,-388,7.0,-82.0,-94.0,-6659.0,648.0,6142.0,97,37,-48,-269,370,-154,-874,19.0,123.0,87.0,8090.0,1678.0,2309.0,33,32,-28,530,-359,-486,-593
100670904,-4.0,-13.0,40.0,-1358.0,-458.0,9835.0,82,60,-50,918,5,71,-388,7.0,-82.0,-94.0,-6660.0,648.0,6138.0,97,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8091.0,1677.0,2310.0,34,31,-28,530,-359,-486,-593
100690920,-4.0,-13.0,40.0,-1356.0,-452.0,9828.0,83,59,-49,918,5,71,-388,7.0,-82.0,-94.0,-6656.0,645.0,6141.0,97,37,-48,-269,370,-154,-874,19.0,123.0,87.0,8090.0,1673.0,2310.0,35,32,-27,530,-359,-486,-593
100699936,-4.0,-13.0,40.0,-1350.0,-454.0,9826.0,83,60,-50,918,5,71,-388,7.0,-82.0,-94.0,-6654.0,647.0,6144.0,97,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8085.0,1675.0,2309.0,34,32,-28,530,-359,-486,-593
100719940,-4.0,-13.0,40.0,-1349.0,-455.0,9825.0,83,58,-50,918,5,71,-388,7.0,-82.0,-94.0,-6656.0,646.0,6150.0,97,38,-47,-269,370,-154,-874,19.0,123.0,87.0,8089.0,1672.0,2305.0,34,33,-27,530,-359,-486,-593
100731364,-4.0,-13.0,40.0,-1350.0,-457.0,9830.0,83,58,-50,918,5,71,-388,7.0,-82.0,-94.0,-6654.0,647.0,6153.0,97,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8091.0,1670.0,2303.0,34,31,-28,530,-359,-486,-593
100751392,-4.0,-13.0,40.0,-1350.0,-454.0,9828.0,82,59,-49,918,5,71,-388,7.0,-82.0,-94.0,-6653.0,644.0,6156.0,98,37,-48,-269,370,-154,-874,19.0,123.0,87.0,8095.0,1669.0,2302.0,33,33,-28,530,-360,-486,-593
100760396,-4.0,-13.0,40.0,-1349.0,-455.0,9832.0,82,60,-51,918,5,71,-388,7.0,-82.0,-94.0,-6651.0,647.0,6151.0,97,39,-48,-269,370,-154,-874,19.0,123.0,87.0,8098.0,1671.0,2307.0,34,33,-29,530,-360,-486,-593
100780416,-4.0,-13.0,40.0,-1357.0,-453.0,9833.0,84,59,-49,918,5,71,-388,7.0,-82.0,-94.0,-6658.0,648.0,6144.0,97,38,-47,-269,370,-155,-874,19.0,123.0,87.0,8094.0,1674.0,2298.0,33,30,-28,530,-360,-486,-593
100789440,-4.0,-13.0,40.0,-1359.0,-455.0,9830.0,84,61,-50,918,5,71,-388,7.0,-82.0,-94.0,-6655.0,646.0,6134.0,97,38,-48,-269,370,-155,-874,19.0,123.0,87.0,8096.0,1673.0,2298.0,34,32,-28,530,-360,-486,-593
100809476,-4.0,-13.0,40.0,-1353.0,-459.0,9832.0,83,60,-51,918,5,71,-388,7.0,-82.0,-94.0,-6656.0,641.0,6133.0,97,38,-47,-269,370,-155,-874,19.0,123.0,87.0,8092.0,1679.0,2302.0,34,32,-28,530,-360,-486,-593
100820916,-4.0,-13.0,40.0,-1358.0,-457.0,9833.0,82,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6653.0,645.0,6139.0,97,37,-48,-269,370,-155,-874,19.0,123.0,87.0,8093.0,1680.0,2299.0,34,32,-28,530,-360,-486,-593
100840920,-4.0,-13.0,40.0,-1360.0,-457.0,9831.0,83,59,-49,918,5,71,-388,7.0,-82.0,-94.0,-6650.0,643.0,6145.0,96,38,-48,-269,370,-155,-874,19.0,123.0,87.0,8099.0,1678.0,2297.0,34,32,-28,530,-359,-486,-593
100849948,-4.0,-13.0,40.0,-1361.0,-454.0,9838.0,83,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6652.0,649.0,6144.0,96,37,-47,-269,370,-155,-874,19.0,123.0,87.0,8094.0,1676.0,2294.0,35,31,-27,530,-360,-486,-593
100869948,-4.0,-13.0,40.0,-1356.0,-450.0,9834.0,82,59,-49,918,5,71,-388,7.0,-82.0,-94.0,-6649.0,647.0,6133.0,97,39,-47,-269,370,-155,-874,19.0,123.0,87.0,8088.0,1674.0,2294.0,34,32,-28,530,-360,-486,-593
100881380,-4.0,-13.0,40.0,-1352.0,-446.0,9837.0,83,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6653.0,649.0,6135.0,96,37,-48,-269,370,-155,-874,19.0,123.0,87.0,8090.0,1671.0,2291.0,34,32,-28,530,-360,-486,-593
100901376,-4.0,-13.0,40.0,-1355.0,-443.0,9833.0,83,59,-51,918,5,71,-388,7.0,-82.0,-94.0,-6654.0,649.0,6132.0,97,37,-47,-269,370,-155,-874,19.0,123.0,87.0,8092.0,1677.0,2300.0,34,33,-27,530,-360,-486,-593
